"File name","12000002.CSV","V 1.27"
"Title comment","4-8"
"Trigger Time","'25-12-10 14:12:19"
"Ch","A 1- 1","A 1- 2",
"Mode","Voltage","Voltage",
"Range","2V","2V",
"Comment","EL1-Br+","EL2-ORP",
"Scaling","Off","Off",
"Ratio"," 1.00000E+00"," 1.00000E+00",
"Offset"," 0.00000E+00"," 0.00000E+00",
 2.524000000E+02,-4.39800E-01,-1.82200E-01,0,
 2.525000000E+02,-4.39900E-01,-1.82100E-01,0,
 2.526000000E+02,-4.39900E-01,-1.82200E-01,0,
 2.527000000E+02,-4.39800E-01,-1.82200E-01,0,
 2.528000000E+02,-4.39800E-01,-1.82000E-01,0,
 2.529000000E+02,-4.39800E-01,-1.82000E-01,0,
 2.530000000E+02,-4.39800E-01,-1.82000E-01,0,
 2.531000000E+02,-4.39800E-01,-1.82000E-01,0,
 2.532000000E+02,-4.39900E-01,-1.81800E-01,0,
 2.533000000E+02,-4.84500E-01,-1.81800E-01,0,
 2.534000000E+02,-4.84400E-01,-1.81800E-01,0,
 2.535000000E+02,-4.84400E-01,-1.81800E-01,0,
 2.536000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.537000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.538000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.539000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.540000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.541000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.542000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.543000000E+02,-4.84300E-01,-1.82000E-01,0,
 2.544000000E+02,-5.05600E-01,-1.82000E-01,0,
 2.545000000E+02,-5.05600E-01,-1.82000E-01,0,
 2.546000000E+02,-5.05600E-01,-1.82000E-01,0,
 2.547000000E+02,-5.05600E-01,-1.82000E-01,0,
 2.548000000E+02,-5.05700E-01,-1.82000E-01,0,
 2.549000000E+02,-5.05700E-01,-1.82100E-01,0,
 2.550000000E+02,-5.05600E-01,-1.82100E-01,0,
 2.551000000E+02,-5.05600E-01,-1.82100E-01,0,
 2.552000000E+02,-5.05700E-01,-1.82100E-01,0,
 2.553000000E+02,-5.05600E-01,-1.82100E-01,0,
 2.554000000E+02,-5.05600E-01,-1.82100E-01,0,
 2.555000000E+02,-5.05700E-01,-1.82100E-01,0,
 2.556000000E+02,-5.10300E-01,-1.82100E-01,0,
 2.557000000E+02,-5.10300E-01,-1.82100E-01,0,
 2.558000000E+02,-5.10300E-01,-1.81800E-01,0,
 2.559000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.560000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.561000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.562000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.563000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.564000000E+02,-5.10300E-01,-1.81900E-01,0,
 2.565000000E+02,-5.10200E-01,-1.81800E-01,0,
 2.566000000E+02,-5.10800E-01,-1.81900E-01,0,
 2.567000000E+02,-5.10800E-01,-1.81600E-01,0,
 2.568000000E+02,-5.10800E-01,-1.81600E-01,0,
 2.569000000E+02,-5.10800E-01,-1.81600E-01,0,
 2.570000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.571000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.572000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.573000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.574000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.575000000E+02,-5.10700E-01,-1.81600E-01,0,
 2.576000000E+02,-5.10700E-01,-1.81400E-01,0,
 2.577000000E+02,-5.10700E-01,-1.81400E-01,0,
 2.578000000E+02,-5.10100E-01,-1.81400E-01,0,
 2.579000000E+02,-5.10100E-01,-1.81400E-01,0,
 2.580000000E+02,-5.10000E-01,-1.81400E-01,0,
 2.581000000E+02,-5.10100E-01,-1.81300E-01,0,
 2.582000000E+02,-5.10100E-01,-1.81400E-01,0,
 2.583000000E+02,-5.10000E-01,-1.81400E-01,0,
 2.584000000E+02,-5.10100E-01,-1.81400E-01,0,
 2.585000000E+02,-5.10100E-01,-1.81200E-01,0,
 2.586000000E+02,-5.10100E-01,-1.81200E-01,0,
 2.587000000E+02,-5.10000E-01,-1.81100E-01,0,
 2.588000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.589000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.590000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.591000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.592000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.593000000E+02,-5.09200E-01,-1.81200E-01,0,
 2.594000000E+02,-5.09200E-01,-1.81100E-01,0,
 2.595000000E+02,-5.09200E-01,-1.81100E-01,0,
 2.596000000E+02,-5.09100E-01,-1.81100E-01,0,
 2.597000000E+02,-5.09100E-01,-1.81100E-01,0,
 2.598000000E+02,-5.09100E-01,-1.81100E-01,0,
 2.599000000E+02,-5.09100E-01,-1.81100E-01,0,
 2.600000000E+02,-5.06300E-01,-1.81100E-01,0,
 2.601000000E+02,-5.06300E-01,-1.81100E-01,0,
 2.602000000E+02,-5.06400E-01,-1.81100E-01,0,
 2.603000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.604000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.605000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.606000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.607000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.608000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.609000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.610000000E+02,-5.06500E-01,-1.81100E-01,0,
 2.611000000E+02,-5.04100E-01,-1.81000E-01,0,
 2.612000000E+02,-5.04100E-01,-1.81000E-01,0,
 2.613000000E+02,-5.04100E-01,-1.81000E-01,0,
 2.614000000E+02,-5.04100E-01,-1.81000E-01,0,
 2.615000000E+02,-5.04100E-01,-1.81900E-01,0,
 2.616000000E+02,-5.04100E-01,-1.81900E-01,0,
 2.617000000E+02,-5.04100E-01,-1.81900E-01,0,
 2.618000000E+02,-5.04100E-01,-1.81900E-01,0,
 2.619000000E+02,-5.04200E-01,-1.81900E-01,0,
 2.620000000E+02,-5.04300E-01,-1.81600E-01,0,
 2.621000000E+02,-5.04400E-01,-1.81600E-01,0,
 2.622000000E+02,-5.04400E-01,-1.81600E-01,0,
 2.623000000E+02,-4.95200E-01,-1.81600E-01,0,
 2.624000000E+02,-4.95200E-01,-1.81600E-01,0,
 2.625000000E+02,-4.95100E-01,-1.81600E-01,0,
 2.626000000E+02,-4.95200E-01,-1.81600E-01,0,
 2.627000000E+02,-4.95200E-01,-1.81500E-01,0,
 2.628000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.629000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.630000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.631000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.632000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.633000000E+02,-4.95600E-01,-1.81500E-01,0,
 2.634000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.635000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.636000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.637000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.638000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.639000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.640000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.641000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.642000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.643000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.644000000E+02,-4.90300E-01,-1.81500E-01,0,
 2.645000000E+02,-4.84100E-01,-1.81500E-01,0,
 2.646000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.647000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.648000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.649000000E+02,-4.83800E-01,-1.81300E-01,0,
 2.650000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.651000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.652000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.653000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.654000000E+02,-4.83900E-01,-1.81300E-01,0,
 2.655000000E+02,-4.83800E-01,-1.81300E-01,0,
 2.656000000E+02,-4.81800E-01,-1.81300E-01,0,
 2.657000000E+02,-4.81800E-01,-1.81300E-01,0,
 2.658000000E+02,-4.81800E-01,-1.81300E-01,0,
 2.659000000E+02,-4.81800E-01,-1.81300E-01,0,
 2.660000000E+02,-4.81800E-01,-1.81300E-01,0,
 2.661000000E+02,-4.81800E-01,-1.81200E-01,0,
 2.662000000E+02,-4.81800E-01,-1.81200E-01,0,
 2.663000000E+02,-4.81800E-01,-1.81200E-01,0,
 2.664000000E+02,-4.81500E-01,-1.81200E-01,0,
 2.665000000E+02,-4.81500E-01,-1.81200E-01,0,
 2.666000000E+02,-4.81500E-01,-1.81200E-01,0,
 2.667000000E+02,-4.81500E-01,-1.81100E-01,0,
 2.668000000E+02,-4.77900E-01,-1.81200E-01,0,
 2.669000000E+02,-4.77900E-01,-1.81200E-01,0,
 2.670000000E+02,-4.77900E-01,-1.81100E-01,0,
 2.671000000E+02,-4.77900E-01,-1.81100E-01,0,
 2.672000000E+02,-4.77900E-01,-1.81100E-01,0,
 2.673000000E+02,-4.77600E-01,-1.81300E-01,0,
 2.674000000E+02,-4.77600E-01,-1.81300E-01,0,
 2.675000000E+02,-4.77600E-01,-1.81300E-01,0,
 2.676000000E+02,-4.77600E-01,-1.81300E-01,0,
 2.677000000E+02,-4.77600E-01,-1.81300E-01,0,
 2.678000000E+02,-4.76300E-01,-1.81300E-01,0,
 2.679000000E+02,-4.76300E-01,-1.81300E-01,0,
 2.680000000E+02,-4.76300E-01,-1.81300E-01,0,
 2.681000000E+02,-4.76200E-01,-1.81300E-01,0,
 2.682000000E+02,-4.76000E-01,-1.81500E-01,0,
 2.683000000E+02,-4.76000E-01,-1.81500E-01,0,
 2.684000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.685000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.686000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.687000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.688000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.689000000E+02,-4.76000E-01,-1.81600E-01,0,
 2.690000000E+02,-4.73900E-01,-1.81700E-01,0,
 2.691000000E+02,-4.73800E-01,-1.81700E-01,0,
 2.692000000E+02,-4.73800E-01,-1.81700E-01,0,
 2.693000000E+02,-4.73700E-01,-1.81600E-01,0,
 2.694000000E+02,-4.73600E-01,-1.81700E-01,0,
 2.695000000E+02,-4.73600E-01,-1.81600E-01,0,
 2.696000000E+02,-4.73700E-01,-1.81700E-01,0,
 2.697000000E+02,-4.73700E-01,-1.81700E-01,0,
 2.698000000E+02,-4.73700E-01,-1.81700E-01,0,
 2.699000000E+02,-4.73700E-01,-1.81700E-01,0,
 2.700000000E+02,-4.72700E-01,-1.81900E-01,0,
 2.701000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.702000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.703000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.704000000E+02,-4.72700E-01,-1.81900E-01,0,
 2.705000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.706000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.707000000E+02,-4.72700E-01,-1.82000E-01,0,
 2.708000000E+02,-4.72700E-01,-1.81900E-01,0,
 2.709000000E+02,-4.72600E-01,-1.82100E-01,0,
 2.710000000E+02,-4.72500E-01,-1.82100E-01,0,
 2.711000000E+02,-4.72500E-01,-1.82100E-01,0,
 2.712000000E+02,-4.72500E-01,-1.82100E-01,0,
 2.713000000E+02,-4.70500E-01,-1.82100E-01,0,
 2.714000000E+02,-4.70600E-01,-1.82200E-01,0,
 2.715000000E+02,-4.70500E-01,-1.82100E-01,0,
 2.716000000E+02,-4.70500E-01,-1.82100E-01,0,
 2.717000000E+02,-4.70500E-01,-1.82100E-01,0,
 2.718000000E+02,-4.70200E-01,-1.82200E-01,0,
 2.719000000E+02,-4.70200E-01,-1.82100E-01,0,
 2.720000000E+02,-4.70200E-01,-1.82100E-01,0,
 2.721000000E+02,-4.70200E-01,-1.82100E-01,0,
 2.722000000E+02,-4.70200E-01,-1.82100E-01,0,
 2.723000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.724000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.725000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.726000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.727000000E+02,-4.69100E-01,-1.82100E-01,0,
 2.728000000E+02,-4.69100E-01,-1.82100E-01,0,
 2.729000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.730000000E+02,-4.69100E-01,-1.82100E-01,0,
 2.731000000E+02,-4.69200E-01,-1.82200E-01,0,
 2.732000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.733000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.734000000E+02,-4.69200E-01,-1.82100E-01,0,
 2.735000000E+02,-4.67200E-01,-1.82100E-01,0,
 2.736000000E+02,-4.67200E-01,-1.82100E-01,0,
 2.737000000E+02,-4.67200E-01,-1.82100E-01,0,
 2.738000000E+02,-4.67100E-01,-1.82100E-01,0,
 2.739000000E+02,-4.67100E-01,-1.82100E-01,0,
 2.740000000E+02,-4.67000E-01,-1.82200E-01,0,
 2.741000000E+02,-4.67000E-01,-1.82200E-01,0,
 2.742000000E+02,-4.67100E-01,-1.82100E-01,0,
 2.743000000E+02,-4.67100E-01,-1.82200E-01,0,
 2.744000000E+02,-4.66900E-01,-1.82100E-01,0,
 2.745000000E+02,-4.66900E-01,-1.82100E-01,0,
 2.746000000E+02,-4.66500E-01,-1.82100E-01,0,
 2.747000000E+02,-4.66500E-01,-1.82100E-01,0,
 2.748000000E+02,-4.66500E-01,-1.82100E-01,0,
 2.749000000E+02,-4.66500E-01,-1.82100E-01,0,
 2.750000000E+02,-4.66500E-01,-1.81100E-01,0,
 2.751000000E+02,-4.66500E-01,-1.81100E-01,0,
 2.752000000E+02,-4.66300E-01,-1.80900E-01,0,
 2.753000000E+02,-4.66400E-01,-1.80900E-01,0,
 2.754000000E+02,-4.66400E-01,-1.80900E-01,0,
 2.755000000E+02,-4.66400E-01,-1.80900E-01,0,
 2.756000000E+02,-4.66400E-01,-1.80900E-01,0,
 2.757000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.758000000E+02,-4.65700E-01,-1.80900E-01,0,
 2.759000000E+02,-4.65700E-01,-1.80800E-01,0,
 2.760000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.761000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.762000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.763000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.764000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.765000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.766000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.767000000E+02,-4.65600E-01,-1.80900E-01,0,
 2.768000000E+02,-4.65000E-01,-1.80900E-01,0,
 2.769000000E+02,-4.65000E-01,-1.80900E-01,0,
 2.770000000E+02,-4.64900E-01,-1.81000E-01,0,
 2.771000000E+02,-4.64900E-01,-1.81000E-01,0,
 2.772000000E+02,-4.64700E-01,-1.80900E-01,0,
 2.773000000E+02,-4.64700E-01,-1.80900E-01,0,
 2.774000000E+02,-4.64600E-01,-1.80900E-01,0,
 2.775000000E+02,-4.64600E-01,-1.80900E-01,0,
 2.776000000E+02,-4.64700E-01,-1.81000E-01,0,
 2.777000000E+02,-4.64700E-01,-1.81000E-01,0,
 2.778000000E+02,-4.64700E-01,-1.81000E-01,0,
 2.779000000E+02,-4.63200E-01,-1.81100E-01,0,
 2.780000000E+02,-4.63200E-01,-1.81100E-01,0,
 2.781000000E+02,-4.63200E-01,-1.81100E-01,0,
 2.782000000E+02,-4.63300E-01,-1.81100E-01,0,
 2.783000000E+02,-4.63300E-01,-1.81100E-01,0,
 2.784000000E+02,-4.63300E-01,-1.80900E-01,0,
 2.785000000E+02,-4.63300E-01,-1.80900E-01,0,
 2.786000000E+02,-4.63300E-01,-1.80900E-01,0,
 2.787000000E+02,-4.63300E-01,-1.81000E-01,0,
 2.788000000E+02,-4.63500E-01,-1.81000E-01,0,
 2.789000000E+02,-4.63400E-01,-1.81000E-01,0,
 2.790000000E+02,-4.62500E-01,-1.81000E-01,0,
 2.791000000E+02,-4.62600E-01,-1.81000E-01,0,
 2.792000000E+02,-4.62600E-01,-1.81000E-01,0,
 2.793000000E+02,-4.62500E-01,-1.80900E-01,0,
 2.794000000E+02,-4.62500E-01,-1.81200E-01,0,
 2.795000000E+02,-4.62600E-01,-1.81100E-01,0,
 2.796000000E+02,-4.62500E-01,-1.81100E-01,0,
 2.797000000E+02,-4.62800E-01,-1.81200E-01,0,
 2.798000000E+02,-4.62900E-01,-1.81200E-01,0,
 2.799000000E+02,-4.62900E-01,-1.81200E-01,0,
 2.800000000E+02,-4.62900E-01,-1.81200E-01,0,
 2.801000000E+02,-4.61200E-01,-1.81200E-01,0,
 2.802000000E+02,-4.61200E-01,-1.81200E-01,0,
 2.803000000E+02,-4.61200E-01,-1.81200E-01,0,
 2.804000000E+02,-4.61200E-01,-1.81200E-01,0,
 2.805000000E+02,-4.61300E-01,-1.81200E-01,0,
 2.806000000E+02,-4.61300E-01,-1.81100E-01,0,
 2.807000000E+02,-4.61300E-01,-1.81100E-01,0,
 2.808000000E+02,-4.61300E-01,-1.81100E-01,0,
 2.809000000E+02,-4.61400E-01,-1.81100E-01,0,
 2.810000000E+02,-4.61400E-01,-1.81100E-01,0,
 2.811000000E+02,-4.61300E-01,-1.81100E-01,0,
 2.812000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.813000000E+02,-4.60600E-01,-1.81100E-01,0,
 2.814000000E+02,-4.60600E-01,-1.81100E-01,0,
 2.815000000E+02,-4.60600E-01,-1.81100E-01,0,
 2.816000000E+02,-4.60600E-01,-1.81200E-01,0,
 2.817000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.818000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.819000000E+02,-4.60600E-01,-1.81200E-01,0,
 2.820000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.821000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.822000000E+02,-4.60500E-01,-1.81100E-01,0,
 2.823000000E+02,-4.60500E-01,-1.81200E-01,0,
 2.824000000E+02,-4.59600E-01,-1.81200E-01,0,
 2.825000000E+02,-4.59600E-01,-1.81300E-01,0,
 2.826000000E+02,-4.59500E-01,-1.81300E-01,0,
 2.827000000E+02,-4.59600E-01,-1.81300E-01,0,
 2.828000000E+02,-4.59500E-01,-1.81300E-01,0,
 2.829000000E+02,-4.59500E-01,-1.81400E-01,0,
 2.830000000E+02,-4.59500E-01,-1.81400E-01,0,
 2.831000000E+02,-4.59500E-01,-1.81400E-01,0,
 2.832000000E+02,-4.59300E-01,-1.81600E-01,0,
 2.833000000E+02,-4.59300E-01,-1.81600E-01,0,
 2.834000000E+02,-4.58600E-01,-1.81600E-01,0,
 2.835000000E+02,-4.58500E-01,-1.81600E-01,0,
 2.836000000E+02,-4.58600E-01,-1.81700E-01,0,
 2.837000000E+02,-4.58600E-01,-1.81700E-01,0,
 2.838000000E+02,-4.58600E-01,-1.81700E-01,0,
 2.839000000E+02,-4.58600E-01,-1.81700E-01,0,
 2.840000000E+02,-4.58700E-01,-1.81800E-01,0,
 2.841000000E+02,-4.58700E-01,-1.82100E-01,0,
 2.842000000E+02,-4.58700E-01,-1.82200E-01,0,
 2.843000000E+02,-4.58800E-01,-1.82200E-01,0,
 2.844000000E+02,-4.58800E-01,-1.82300E-01,0,
 2.845000000E+02,-4.58800E-01,-1.82300E-01,0,
 2.846000000E+02,-4.57900E-01,-1.82300E-01,0,
 2.847000000E+02,-4.57900E-01,-1.82300E-01,0,
 2.848000000E+02,-4.57900E-01,-1.82300E-01,0,
 2.849000000E+02,-4.57900E-01,-1.82300E-01,0,
 2.850000000E+02,-4.58100E-01,-1.82200E-01,0,
 2.851000000E+02,-4.58000E-01,-1.82000E-01,0,
 2.852000000E+02,-4.58100E-01,-1.82000E-01,0,
 2.853000000E+02,-4.58100E-01,-1.82000E-01,0,
 2.854000000E+02,-4.58000E-01,-1.82000E-01,0,
 2.855000000E+02,-4.58000E-01,-1.82000E-01,0,
 2.856000000E+02,-4.58000E-01,-1.81800E-01,0,
 2.857000000E+02,-4.57400E-01,-1.81900E-01,0,
 2.858000000E+02,-4.57500E-01,-1.81900E-01,0,
 2.859000000E+02,-4.57400E-01,-1.82000E-01,0,
 2.860000000E+02,-4.57400E-01,-1.82000E-01,0,
 2.861000000E+02,-4.57500E-01,-1.82100E-01,0,
 2.862000000E+02,-4.57500E-01,-1.82100E-01,0,
 2.863000000E+02,-4.57500E-01,-1.82100E-01,0,
 2.864000000E+02,-4.57400E-01,-1.82100E-01,0,
 2.865000000E+02,-4.57500E-01,-1.82100E-01,0,
 2.866000000E+02,-4.57400E-01,-1.82000E-01,0,
 2.867000000E+02,-4.57500E-01,-1.82000E-01,0,
 2.868000000E+02,-4.57400E-01,-1.81700E-01,0,
 2.869000000E+02,-4.56100E-01,-1.81600E-01,0,
 2.870000000E+02,-4.56100E-01,-1.81600E-01,0,
 2.871000000E+02,-4.56100E-01,-1.81600E-01,0,
 2.872000000E+02,-4.56100E-01,-1.81600E-01,0,
 2.873000000E+02,-4.56200E-01,-1.81500E-01,0,
 2.874000000E+02,-4.56100E-01,-1.81500E-01,0,
 2.875000000E+02,-4.56100E-01,-1.81500E-01,0,
 2.876000000E+02,-4.56100E-01,-1.81200E-01,0,
 2.877000000E+02,-4.56100E-01,-1.81200E-01,0,
 2.878000000E+02,-4.56100E-01,-1.81100E-01,0,
 2.879000000E+02,-4.55400E-01,-1.81200E-01,0,
 2.880000000E+02,-4.55400E-01,-1.81200E-01,0,
 2.881000000E+02,-4.55400E-01,-1.81200E-01,0,
 2.882000000E+02,-4.55400E-01,-1.81200E-01,0,
 2.883000000E+02,-4.55300E-01,-1.81100E-01,0,
 2.884000000E+02,-4.55300E-01,-1.81200E-01,0,
 2.885000000E+02,-4.55300E-01,-1.81000E-01,0,
 2.886000000E+02,-4.55300E-01,-1.80900E-01,0,
 2.887000000E+02,-4.55400E-01,-1.80900E-01,0,
 2.888000000E+02,-4.55400E-01,-1.80900E-01,0,
 2.889000000E+02,-4.55400E-01,-1.80900E-01,0,
 2.890000000E+02,-4.55400E-01,-1.80900E-01,0,
 2.891000000E+02,-4.54600E-01,-1.80900E-01,0,
 2.892000000E+02,-4.54600E-01,-1.80900E-01,0,
 2.893000000E+02,-4.54800E-01,-1.80700E-01,0,
 2.894000000E+02,-4.54700E-01,-1.81100E-01,0,
 2.895000000E+02,-4.54900E-01,-1.80900E-01,0,
 2.896000000E+02,-4.54900E-01,-1.80800E-01,0,
 2.897000000E+02,-4.54900E-01,-1.80800E-01,0,
 2.898000000E+02,-4.54900E-01,-1.80800E-01,0,
 2.899000000E+02,-4.55000E-01,-1.80800E-01,0,
 2.900000000E+02,-4.55000E-01,-1.80700E-01,0,
 2.901000000E+02,-4.55000E-01,-1.80700E-01,0,
 2.902000000E+02,-4.54300E-01,-1.80700E-01,0,
 2.903000000E+02,-4.54600E-01,-1.80500E-01,0,
 2.904000000E+02,-4.54700E-01,-1.80600E-01,0,
 2.905000000E+02,-4.54700E-01,-1.80500E-01,0,
 2.906000000E+02,-4.54500E-01,-1.80500E-01,0,
 2.907000000E+02,-4.54600E-01,-1.80600E-01,0,
 2.908000000E+02,-4.54500E-01,-1.80500E-01,0,
 2.909000000E+02,-4.54600E-01,-1.80600E-01,0,
 2.910000000E+02,-4.54600E-01,-1.80600E-01,0,
 2.911000000E+02,-4.54600E-01,-1.80600E-01,0,
 2.912000000E+02,-4.54600E-01,-1.80500E-01,0,
 2.913000000E+02,-4.53700E-01,-1.80500E-01,0,
 2.914000000E+02,-4.53700E-01,-1.80500E-01,0,
 2.915000000E+02,-4.53700E-01,-1.80500E-01,0,
 2.916000000E+02,-4.53600E-01,-1.80400E-01,0,
 2.917000000E+02,-4.53600E-01,-1.80400E-01,0,
 2.918000000E+02,-4.53500E-01,-1.80300E-01,0,
 2.919000000E+02,-4.53600E-01,-1.80300E-01,0,
 2.920000000E+02,-4.53500E-01,-1.80300E-01,0,
 2.921000000E+02,-4.53500E-01,-1.80200E-01,0,
 2.922000000E+02,-4.53500E-01,-1.80200E-01,0,
 2.923000000E+02,-4.53500E-01,-1.80100E-01,0,
 2.924000000E+02,-4.53100E-01,-1.80200E-01,0,
 2.925000000E+02,-4.53200E-01,-1.80200E-01,0,
 2.926000000E+02,-4.53200E-01,-1.80200E-01,0,
 2.927000000E+02,-4.53200E-01,-1.80200E-01,0,
 2.928000000E+02,-4.53100E-01,-1.80300E-01,0,
 2.929000000E+02,-4.53200E-01,-1.80300E-01,0,
 2.930000000E+02,-4.52800E-01,-1.80100E-01,0,
 2.931000000E+02,-4.52900E-01,-1.80100E-01,0,
 2.932000000E+02,-4.52800E-01,-1.80100E-01,0,
 2.933000000E+02,-4.52700E-01,-1.80100E-01,0,
 2.934000000E+02,-4.52700E-01,-1.80100E-01,0,
 2.935000000E+02,-4.52700E-01,-1.80100E-01,0,
 2.936000000E+02,-4.51300E-01,-1.80100E-01,0,
 2.937000000E+02,-4.51300E-01,-1.80200E-01,0,
 2.938000000E+02,-4.51000E-01,-1.80400E-01,0,
 2.939000000E+02,-4.51000E-01,-1.80400E-01,0,
 2.940000000E+02,-4.51000E-01,-1.80500E-01,0,
 2.941000000E+02,-4.50900E-01,-1.80500E-01,0,
 2.942000000E+02,-4.50900E-01,-1.80500E-01,0,
 2.943000000E+02,-4.50900E-01,-1.80500E-01,0,
 2.944000000E+02,-4.50900E-01,-1.80600E-01,0,
 2.945000000E+02,-4.50900E-01,-1.80600E-01,0,
 2.946000000E+02,-4.50900E-01,-1.80600E-01,0,
 2.947000000E+02,-4.50000E-01,-1.80600E-01,0,
 2.948000000E+02,-4.50000E-01,-1.80600E-01,0,
 2.949000000E+02,-4.50000E-01,-1.80700E-01,0,
 2.950000000E+02,-4.50000E-01,-1.80700E-01,0,
 2.951000000E+02,-4.49900E-01,-1.80700E-01,0,
 2.952000000E+02,-4.49900E-01,-1.80800E-01,0,
 2.953000000E+02,-4.49900E-01,-1.80800E-01,0,
 2.954000000E+02,-4.49900E-01,-1.80800E-01,0,
 2.955000000E+02,-4.49900E-01,-1.80900E-01,0,
 2.956000000E+02,-4.49900E-01,-1.80900E-01,0,
 2.957000000E+02,-4.49800E-01,-1.81100E-01,0,
 2.958000000E+02,-4.48700E-01,-1.81100E-01,0,
 2.959000000E+02,-4.48700E-01,-1.81100E-01,0,
 2.960000000E+02,-4.48700E-01,-1.81200E-01,0,
 2.961000000E+02,-4.48600E-01,-1.81100E-01,0,
 2.962000000E+02,-4.48600E-01,-1.81100E-01,0,
 2.963000000E+02,-4.48600E-01,-1.81200E-01,0,
 2.964000000E+02,-4.48600E-01,-1.81200E-01,0,
 2.965000000E+02,-4.48300E-01,-1.81100E-01,0,
 2.966000000E+02,-4.48300E-01,-1.81200E-01,0,
 2.967000000E+02,-4.48300E-01,-1.81200E-01,0,
 2.968000000E+02,-4.48200E-01,-1.81100E-01,0,
